frame.time_epoch,frame.time_delta,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,ip.len,tcp.len,tcp.flags,tcp.stream,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,dns.qry.name,tcp.window_size_value,tls.record.length,tls.handshake.type,udp.length
1774116760.940488000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.946719000,0.006231000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.947044000,0.000325000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.947689000,0.000645000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.948190000,0.000501000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.948191000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.950005000,0.001814000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.950146000,0.000141000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.950146000,0.000000000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116760.953070000,0.002924000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.953470000,0.000400000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.953845000,0.000375000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.954170000,0.000325000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.962800000,0.008263000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.962943000,0.000143000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.966208000,0.003265000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.966354000,0.000146000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.966523000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.966689000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.967566000,0.000877000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.967727000,0.000161000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.967900000,0.000173000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.968069000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.968236000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.968498000,0.000262000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.974525000,0.006027000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116760.976857000,0.002332000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.977023000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.977191000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.977357000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.977777000,0.000420000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.977942000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.978112000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.978261000,0.000149000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.978283000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.978447000,0.000164000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.978621000,0.000174000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.982210000,0.003589000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116760.985076000,0.002866000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.985851000,0.000775000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.985976000,0.000125000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.986275000,0.000299000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.991278000,0.005003000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.991279000,0.000001000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.991646000,0.000367000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.992002000,0.000356000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.992677000,0.000675000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116760.997578000,0.004901000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.006572000,0.000046000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,16408,,
1774116761.006830000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.006945000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.009160000,0.002215000,7096,192.168.0.55,20.47.114.163,6,64,7082,7030,0x0010,3617,59551,443,,,,3228,8193,,
1774116761.009757000,0.000597000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.009935000,0.000178000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,3603,,
1774116761.009936000,0.000001000,111,192.168.0.55,20.47.114.163,6,64,97,45,0x0018,3617,59551,443,,,,3228,1347,,
1774116761.026684000,0.016748000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.027158000,0.000474000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.027583000,0.000425000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.027703000,0.000120000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.027883000,0.000180000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.046695000,0.018812000,2878,192.168.0.55,20.47.114.163,6,64,2864,2812,0x0010,3617,59551,443,,,,3228,,,
1774116761.046924000,0.000229000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.047356000,0.000432000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.047521000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.047689000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.047859000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.048026000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.048195000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.048361000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.049105000,0.000744000,2419,192.168.0.55,20.47.114.163,6,64,2405,2353,0x0018,3617,59551,443,,,,3228,16408,,
1774116761.065015000,0.015910000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.065490000,0.000475000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.066165000,0.000675000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.066461000,0.000296000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.066461000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.068507000,0.002046000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.068644000,0.000137000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.068811000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.068976000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.069596000,0.000620000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.069762000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.071735000,0.001973000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.071906000,0.000171000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.072075000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.080029000,0.007954000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.080187000,0.000158000,2419,192.168.0.55,20.47.114.163,6,64,2405,2353,0x0018,3617,59551,443,,,,3228,16408,,
1774116761.086019000,0.005832000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.086138000,0.000119000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.086290000,0.000152000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.086390000,0.000100000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.086412000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.086718000,0.000306000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.087133000,0.000415000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.087291000,0.000158000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.087461000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.087629000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.087795000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.087961000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.088632000,0.000671000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.088798000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.092145000,0.003347000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.098471000,0.006326000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.099808000,0.001337000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116761.104947000,0.005139000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.105297000,0.000350000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.105747000,0.000450000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.106422000,0.000675000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.113861000,0.007439000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.113991000,0.000130000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.114070000,0.000079000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.114092000,0.000022000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.114806000,0.000714000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.114965000,0.000159000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.115134000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.115303000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.115469000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.116134000,0.000665000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.119195000,0.003061000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.119361000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.119858000,0.000497000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116761.131441000,0.011583000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.131586000,0.000145000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.131754000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.133697000,0.001943000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.133977000,0.000280000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.134377000,0.000400000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.134848000,0.000471000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.134848000,0.000000000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.135167000,0.000319000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.135328000,0.000161000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.135495000,0.000167000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.135658000,0.000163000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.135829000,0.000171000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.135999000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.136164000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.136946000,0.000782000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.137458000,0.000512000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116761.141909000,0.004451000,475,192.168.0.200,54.75.203.10,6,255,461,421,0x0018,19,52536,443,,,,2368,416,,
1774116761.150080000,0.008171000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.150405000,0.000325000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.150855000,0.000450000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.150950000,0.000095000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.156531000,0.001375000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.165306000,0.004964000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.165443000,0.000137000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.165612000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.166238000,0.000626000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.166404000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.166573000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.166720000,0.000147000,1868,192.168.0.55,20.47.114.163,6,64,1854,1802,0x0018,3617,59551,443,,,,3228,10233,,
1774116761.169135000,0.002415000,123,54.75.203.10,192.168.0.200,6,115,109,69,0x0018,19,443,52536,,,,65535,64,,
1774116761.173379000,0.004244000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,1347,,
1774116761.173536000,0.000157000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.173705000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.173881000,0.000176000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.177985000,0.004104000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,5296,,
1774116761.181427000,0.003442000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,1347,,
1774116761.181592000,0.000165000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.185361000,0.000443000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.185861000,0.000500000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.185956000,0.000095000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.187893000,0.001937000,709,192.168.0.55,20.47.114.163,6,64,695,643,0x0018,3617,59551,443,,,,3228,2475,,
1774116761.191787000,0.003894000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.192063000,0.000276000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.197789000,0.005726000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.203565000,0.005776000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.206852000,0.003287000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.206979000,0.000127000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.207147000,0.000168000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.209210000,0.002063000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.209387000,0.000177000,7096,192.168.0.55,20.47.114.163,6,64,7082,7030,0x0010,3617,59551,443,,,,3228,,,
1774116761.209981000,0.000594000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.210149000,0.000168000,2419,192.168.0.55,20.47.114.163,6,64,2405,2353,0x0018,3617,59551,443,,,,3228,16408,,
1774116761.214020000,0.003871000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.214177000,0.000157000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.214347000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.214968000,0.000621000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.215134000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.215304000,0.000170000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.220738000,0.005434000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.220898000,0.000160000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.221067000,0.000169000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.221233000,0.000166000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.221849000,0.000616000,1472,192.168.0.55,20.47.114.163,6,64,1458,1406,0x0010,3617,59551,443,,,,3228,,,
1774116761.226443000,0.004594000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.226743000,0.000300000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.227293000,0.000550000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.227743000,0.000450000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.227871000,0.000128000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.230662000,0.002791000,1013,192.168.0.55,20.47.114.163,6,64,999,947,0x0018,3617,59551,443,,,,3228,16408,,
1774116761.233195000,0.002533000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.233820000,0.000625000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
1774116761.234070000,0.000250000,66,20.47.114.163,192.168.0.55,6,52,52,0,0x0010,3617,443,59551,,,,1582,,,
